"Customer Reference Number","Customer Name","Load ID","Load Group","Load Created Date","Order Number","Billable Total Rate"
"3000009257","PT TIRTA INVESTAMA","58390072","SURABAYA TIV LOKAL","15/11/2021 13:36","5042423419","1.00"
"3000009257","PT TIRTA INVESTAMA","58390073","SURABAYA TIV IMPORT","15/11/2021 13:37","5042442339","1.00"
"3000009257","PT TIRTA INVESTAMA","58390075","SURABAYA TIV IMPORT","15/11/2021 13:37","5042447683","1.00"
"3000009257","PT TIRTA INVESTAMA","58390077","SURABAYA TIV IMPORT","15/11/2021 13:37","5042458811","1.00"
"3000009257","PT TIRTA INVESTAMA","58390078","SURABAYA TIV IMPORT","15/11/2021 13:37","5042457754","3,762,000.00"
"3000009257","PT TIRTA INVESTAMA","58390087","SURABAYA EXIM TRUCKING","15/11/2021 13:39","SISB21100048_2","1.00"
"3000009257","PT TIRTA INVESTAMA","58390091","SURABAYA EXIM TRUCKING","15/11/2021 13:41","SISB21100048_3","1.00"
"3000009257","PT TIRTA INVESTAMA","58390099","SURABAYA EXIM TRUCKING","15/11/2021 13:43","SISB21100069_1","1.00"
"3000016892","UNIVERSAL STEELINDO DINAMIKA","58390128","SURABAYA EXIM TRUCKING","15/11/2021 13:48","SISB21110011_1","1,350,000.00"
"3000016892","UNIVERSAL STEELINDO DINAMIKA","58390159","SURABAYA EXIM TRUCKING","15/11/2021 13:56","SISB21110011_2","1,350,000.00"
"3000016892","UNIVERSAL STEELINDO DINAMIKA","58390169","SURABAYA EXIM TRUCKING","15/11/2021 13:58","SISB21110011_3","1,350,000.00"
"3000016892","UNIVERSAL STEELINDO DINAMIKA","58390171","SURABAYA EXIM TRUCKING","15/11/2021 13:59","SISB21110011_4","1,350,000.00"
"3000016892","UNIVERSAL STEELINDO DINAMIKA","58390181","SURABAYA EXIM TRUCKING","15/11/2021 14:00","SISB21110011_5","1,350,000.00"
"3000016892","UNIVERSAL STEELINDO DINAMIKA","58390223","SURABAYA EXIM TRUCKING","15/11/2021 14:02","SISB21110011_6","1,350,000.00"
"3000016892","UNIVERSAL STEELINDO DINAMIKA","58390232","SURABAYA EXIM TRUCKING","15/11/2021 14:03","SISB21110011_7","1,350,000.00"
"3000016892","UNIVERSAL STEELINDO DINAMIKA","58390233","SURABAYA EXIM TRUCKING","15/11/2021 14:04","SISB21110011_8","1,350,000.00"
"3000016892","UNIVERSAL STEELINDO DINAMIKA","58390239","SURABAYA EXIM TRUCKING","15/11/2021 14:05","SISB21110011_9","1,350,000.00"
"3000016892","UNIVERSAL STEELINDO DINAMIKA","58390241","SURABAYA EXIM TRUCKING","15/11/2021 14:06","SISB21110011_10","1,350,000.00"
"3000016892","UNIVERSAL STEELINDO DINAMIKA","58390245","SURABAYA EXIM TRUCKING","15/11/2021 14:07","SISB21110011_11","1,350,000.00"
"3000016892","UNIVERSAL STEELINDO DINAMIKA","58390247","SURABAYA EXIM TRUCKING","15/11/2021 14:08","SISB21110011_12","1,350,000.00"
"3000016892","UNIVERSAL STEELINDO DINAMIKA","58390270","SURABAYA EXIM TRUCKING","15/11/2021 14:09","SISB21110011_13","1,350,000.00"
"3000016892","UNIVERSAL STEELINDO DINAMIKA","58390271","SURABAYA EXIM TRUCKING","15/11/2021 14:10","SISB21110011_14","1,350,000.00"
"3000016892","UNIVERSAL STEELINDO DINAMIKA","58390274","SURABAYA EXIM TRUCKING","15/11/2021 14:11","SISB21110011_15","1,350,000.00"
"3000018615","PT.  INBISCO NIAGATAMA SEMESTA","58390276","SURABAYA LOG PACK","15/11/2021 14:11","40993258","3,500,000.00"
"3000009257","PT TIRTA INVESTAMA","58390277","SURABAYA LOG PACK","15/11/2021 14:11","S21111209790","7,400,000.00"
"3000016892","UNIVERSAL STEELINDO DINAMIKA","58390278","SURABAYA EXIM TRUCKING","15/11/2021 14:11","SISB21110011_16","1,350,000.00"
"3000009257","PT TIRTA INVESTAMA","58390279","SURABAYA LOG PACK","15/11/2021 14:12","S21111500057","7,400,000.00"
"3000016892","UNIVERSAL STEELINDO DINAMIKA","58390283","SURABAYA EXIM TRUCKING","15/11/2021 14:12","SISB21110011_17","1,350,000.00"
"3000016892","UNIVERSAL STEELINDO DINAMIKA","58390295","SURABAYA EXIM TRUCKING","15/11/2021 14:13","SISB21110011_18","1,350,000.00"
"3000007550","PT. NIRWANA LESTARI","58390383","SURABAYA RENTAL TRIP","15/11/2021 14:34","1000354779","422,501.00"
"3000007550","PT. NIRWANA LESTARI","58390383","SURABAYA RENTAL TRIP","15/11/2021 14:34","1000354875","265,000.00"
"3000007550","PT. NIRWANA LESTARI","58390385","SURABAYA RENTAL TRIP","15/11/2021 14:35","1000354792","886,000.00"
"3000007550","PT. NIRWANA LESTARI","58390386","SURABAYA RENTAL TRIP","15/11/2021 14:35","1000354794","730,400.00"
"3000007550","PT. NIRWANA LESTARI","58390387","SURABAYA RENTAL TRIP","15/11/2021 14:36","1000354798","497,000.00"
"3000007550","PT. NIRWANA LESTARI","58390389","SURABAYA RENTAL TRIP","15/11/2021 14:36","1000354810","401,500.00"
"3000007550","PT. NIRWANA LESTARI","58390392","SURABAYA RENTAL TRIP","15/11/2021 14:36","1000354813","416,000.00"
"3000007550","PT. NIRWANA LESTARI","58390396","SURABAYA RENTAL TRIP","15/11/2021 14:37","1000354823","352,000.00"
"3000007550","PT. NIRWANA LESTARI","58390416","SURABAYA RENTAL TRIP","15/11/2021 14:37","1000354837","147,000.00"
"3000007550","PT. NIRWANA LESTARI","58390420","SURABAYA RENTAL TRIP","15/11/2021 14:38","1000354793","165,500.00"
"8000000017","PT LIKU TELAGA","58390467","SURABAYA LOG PACK","15/11/2021 14:39","531544-17","825,000.00"
"3000009257","PT TIRTA INVESTAMA","58390468","SURABAYA TIV IMPORT","15/11/2021 14:40","5042456146","1.00"
"8000000010","PT. LAUTAN LUAS TBK","58391185","SURABAYA LOG PACK","15/11/2021 15:35","6100079240-1","340,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58391187","SURABAYA LOG PACK","15/11/2021 15:36","6100079240-2","850,000.00"
"3000009257","PT TIRTA INVESTAMA","58391592","SURABAYA RENTAL TRIP","15/11/2021 15:56","S21111500051","1,170,000.00"
"3000009257","PT TIRTA INVESTAMA","58391695","SURABAYA RENTAL TRIP","15/11/2021 16:00","S21111500052","1,150,000.00"
"3000018615","PT.  INBISCO NIAGATAMA SEMESTA","58391863","SURABAYA LOG PACK","15/11/2021 16:08","40992026","4,290,000.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58392031","SURABAYA LOG PACK","15/11/2021 16:15","40524003","950,000.00"
"3000009257","PT TIRTA INVESTAMA","58392063","SURABAYA RENTAL TRIP","15/11/2021 16:16","S21111500029","1.00"
"3000009257","PT TIRTA INVESTAMA","58392063","SURABAYA RENTAL TRIP","15/11/2021 16:16","S21111500026","1.00"
"3000009257","PT TIRTA INVESTAMA","58392063","SURABAYA RENTAL TRIP","15/11/2021 16:16","S21111500025","1.00"
"3000009257","PT TIRTA INVESTAMA","58392162","SURABAYA RENTAL TRIP","15/11/2021 16:22","S21111500027","1.00"
"3000009257","PT TIRTA INVESTAMA","58392162","SURABAYA RENTAL TRIP","15/11/2021 16:22","S21111500028","1.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58393778","SURABAYA LOG PACK","15/11/2021 17:59","40523880","4,500,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58395747","SURABAYA LOG PACK","15/11/2021 18:40","2100413933","1.00"
"8000000010","PT. LAUTAN LUAS TBK","58395747","SURABAYA LOG PACK","15/11/2021 18:40","2100413934","8,751.00"
"8000000010","PT. LAUTAN LUAS TBK","58395747","SURABAYA LOG PACK","15/11/2021 18:40","2100413935","420,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58395751","SURABAYA LOG PACK","15/11/2021 18:40","9100053532","2,600,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58395751","SURABAYA LOG PACK","15/11/2021 18:40","9100053552","1.00"
"8000000010","PT. LAUTAN LUAS TBK","58395751","SURABAYA LOG PACK","15/11/2021 18:40","9100053559","1.00"
"8000000010","PT. LAUTAN LUAS TBK","58395756","SURABAYA LOG PACK","15/11/2021 18:40","2100413996","404,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58395756","SURABAYA LOG PACK","15/11/2021 18:40","2100413989","1.00"
"3000007677","SCIENTEX INDONESIA","58395763","SURABAYA LOG PACK","15/11/2021 18:41","DO-2021-2520","1,250,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58395765","SURABAYA LOG PACK","15/11/2021 18:41","2100413978","404,000.00"
"3000007677","SCIENTEX INDONESIA","58395771","SURABAYA LOG PACK","15/11/2021 18:42","DO-2021-2525","1,770,000.00"
"3000007677","SCIENTEX INDONESIA","58395779","SURABAYA LOG PACK","15/11/2021 18:43","CONS-ST-21-0086","900,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58395785","SURABAYA LOG PACK","15/11/2021 18:43","2100413831","363,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58395792","SURABAYA LOG PACK","15/11/2021 18:44","2100413932","1,600,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58395899","SURABAYA LOG PACK","15/11/2021 18:46","2100413895","538,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58395906","SURABAYA LOG PACK","15/11/2021 18:47","2100413621","1,600,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58396108","SURABAYA LOG PACK","15/11/2021 19:00","2100414031","1.00"
"8000000010","PT. LAUTAN LUAS TBK","58396108","SURABAYA LOG PACK","15/11/2021 19:00","2100414016","1.00"
"8000000010","PT. LAUTAN LUAS TBK","58396108","SURABAYA LOG PACK","15/11/2021 19:00","2100414039","1.00"
"8000000010","PT. LAUTAN LUAS TBK","58396108","SURABAYA LOG PACK","15/11/2021 19:00","2100414029","1.00"
"8000000010","PT. LAUTAN LUAS TBK","58396108","SURABAYA LOG PACK","15/11/2021 19:00","2100414021","1.00"
"8000000010","PT. LAUTAN LUAS TBK","58396108","SURABAYA LOG PACK","15/11/2021 19:00","2100414041","564,000.00"
"3000004138","OMYA INDONESIA","58396109","SURABAYA LOG PACK","15/11/2021 19:00","40367642","2,993,760.00"
"8000000010","PT. LAUTAN LUAS TBK","58396110","SURABAYA RENTAL TRIP","15/11/2021 19:01","2100413947","386,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58396111","SURABAYA RENTAL TRIP","15/11/2021 19:01","2100413948","550,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58396119","SURABAYA LOG PACK","15/11/2021 19:02","2100414042","656,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58396119","SURABAYA LOG PACK","15/11/2021 19:02","2100414025","1.00"
"8000000010","PT. LAUTAN LUAS TBK","58396123","SURABAYA LOG PACK","15/11/2021 19:02","2100414053","363,000.00"
"3000008809","IDLE CAP","58396379","SURABAYA LOG PACK","15/11/2021 19:21","KOSB9564PEU15112021","1.00"
"3000008809","IDLE CAP","58396386","SURABAYA LOG PACK","15/11/2021 19:23","KOSB9312UT15112021","1.00"
"3000008809","IDLE CAP","58396390","SURABAYA LOG PACK","15/11/2021 19:24","KOSB9566PEU15112021","1.00"
"3000008809","IDLE CAP","58396395","SURABAYA LOG PACK","15/11/2021 19:25","KOSB9810PEU15112021","1.00"
"3000009257","PT TIRTA INVESTAMA","58397645","SURABAYA LOG PACK","15/11/2021 20:13","S21111209809","7,400,000.00"
"3000008809","IDLE CAP","58398519","SURABAYA MOB KOSONGAN","15/11/2021 21:05","KOSB9093SYX15112021","1.00"
"8000000010","PT. LAUTAN LUAS TBK","58399216","SURABAYA LOG PACK","15/11/2021 22:06","2100413798","4,950,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58400462","SURABAYA LOG PACK","16/11/2021 09:18","2100413328","363,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58400463","SURABAYA LOG PACK","16/11/2021 09:19","2100413974","439,000.00"
"3000001618","ECCO TANNERY INDONESIA","58400464","SURABAYA LOG PACK","16/11/2021 09:19","09/XI/LINC-ECCO/2021","2,000,000.00"
"3000005216","PT. SINAR SOSRO","58400465","SURABAYA LOG PACK","16/11/2021 09:31","102/BTU/XI/2021","1,900,000.00"
"3000004138","OMYA INDONESIA","58400497","SURABAYA LOG PACK","16/11/2021 10:20","40365312","2,550,000.00"
"8000000017","PT LIKU TELAGA","58400498","SURABAYA LOG PACK","16/11/2021 10:22","531544-18","825,000.00"
"3000006280","PT WARU GUNUNG","58400525","SURABAYA LOG PACK","16/11/2021 10:37","8872009790-9791-9792","4,250,000.00"
"3000003865","MULTI ANUGERAH LESTARI TEXINDO","58400529","SURABAYA LOG PACK","16/11/2021 10:40","SJ21-008106","5,000,000.00"
"3000003865","MULTI ANUGERAH LESTARI TEXINDO","58400530","SURABAYA LOG PACK","16/11/2021 10:42","SO21-001434","4,500,000.00"
"3000016749","GREENFIELDS DAIRY INDONESIA","58400531","SURABAYA LOG PACK","16/11/2021 10:43","GD3221647925/0080136427","4,800,000.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58400532","SURABAYA LOG PACK","16/11/2021 10:44","40524005","950,000.00"
"3000009257","PT TIRTA INVESTAMA","58400533","SURABAYA TIV IMPORT","16/11/2021 10:44","5042477005","1.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58400534","SURABAYA LOG PACK","16/11/2021 10:44","40524004","950,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58400535","SURABAYA LOG PACK","16/11/2021 10:49","2100413151","564,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58400536","SURABAYA LOG PACK","16/11/2021 10:52","2100413949","977,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58400537","SURABAYA LOG PACK","16/11/2021 10:52","2100413950","977,000.00"
"3000004648","PT RAPINDO PLASTAMA","58400547","SURABAYA LOG PACK","16/11/2021 11:06","177/RP/XI/2021","2,300,000.00"
"3000020764","PT. PERTAMINA PETROCHEMICAL TRADING","58400548","SURABAYA EXIM TRUCKING","16/11/2021 11:07","SISB21110010_1","1,189,650.00"
"3000020764","PT. PERTAMINA PETROCHEMICAL TRADING","58400556","SURABAYA EXIM TRUCKING","16/11/2021 11:09","SISB21110010_2","1,189,650.00"
"3000020764","PT. PERTAMINA PETROCHEMICAL TRADING","58400558","SURABAYA EXIM TRUCKING","16/11/2021 11:12","SISB21110010_3","1,189,650.00"
"8000000010","PT. LAUTAN LUAS TBK","58400559","SURABAYA EXIM TRUCKING","16/11/2021 11:13","SISB21110014_1","925,000.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58400560","SURABAYA EXIM TRUCKING","16/11/2021 11:17","SESB21110010_1","895,000.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58400561","SURABAYA EXIM TRUCKING","16/11/2021 11:19","SESB21110010_2","895,000.00"
